lat_bin,lon_bin,lat,lon,d2m_K,skt_K,sp_Pa,ssrd_Jm2,t2m_K,tp_m,u10_ms,v10_ms,date,time
3785,-10890,34.00000000000105,-118.00000000000944,274.55243,275.6496,99254.56,-2.0,279.06006,4.887581e-06,-1.1236429,-1.4523621,2025-01-01,1500
3785,-10890,34.00000000000105,-118.00000000000944,274.89697,277.42755,99298.55,223044.0,280.94135,1.296401e-05,-0.8977032,-1.263504,2025-01-01,1600
3785,-10890,34.00000000000105,-118.00000000000944,276.50726,284.14172,99330.92,833924.0,286.42227,1.5795231e-06,-0.5925598,-0.39855957,2025-01-01,1700
3785,-10890,34.00000000000105,-118.00000000000944,277.84247,292.98904,99357.34,1409964.0,290.41803,1.5944242e-06,-0.38371468,0.41186523,2025-01-01,1800
3785,-10890,34.00000000000105,-118.00000000000944,277.8139,297.13058,99328.234,1811940.0,292.01862,4.324317e-05,0.1980648,0.64401245,2025-01-01,1900
3785,-10890,34.00000000000105,-118.00000000000944,279.4646,292.67175,99288.5,1221412.0,290.0274,-7.450581e-09,-0.66877747,1.0843658,2025-01-03,1800
3785,-10890,34.00000000000105,-118.00000000000944,279.20023,278.3004,99209.914,2.0,281.35968,1.4424324e-05,-0.58747673,-0.5790138,2025-01-04,1500
3785,-10890,34.00000000000105,-118.00000000000944,279.0724,280.0129,99234.25,176656.0,282.33826,8.061528e-06,-0.21195793,-0.24110413,2025-01-04,1600
3785,-10890,34.00000000000105,-118.00000000000944,279.17712,285.55408,99279.266,691420.0,284.50604,2.1636486e-05,0.039484024,0.27705383,2025-01-04,1700
3785,-10890,34.00000000000105,-118.00000000000944,278.9344,290.18018,99331.59,1240972.0,286.56635,7.56979e-06,0.06336594,0.9757595,2025-01-04,1800
3785,-10890,34.00000000000105,-118.00000000000944,278.06488,294.419,99343.02,1741416.0,288.12054,9.223819e-06,-0.2056675,1.5191603,2025-01-04,1900
3785,-10890,34.00000000000105,-118.00000000000944,276.89355,285.14368,99321.52,833644.0,287.5523,2.1882443e-09,-0.47727966,0.022598267,2025-01-06,1700
3785,-10890,34.00000000000105,-118.00000000000944,276.3437,278.9456,98834.43,179826.0,282.24542,2.8796876e-09,-1.4194641,-2.0491333,2025-01-07,1600
3785,-10890,34.00000000000105,-118.00000000000944,273.56152,297.0562,98782.08,1929664.0,292.75885,8.600007e-07,-2.6277008,-4.1024933,2025-01-07,2000
3785,-10890,34.00000000000105,-118.00000000000944,271.0023,298.36667,98687.805,2037452.0,293.6239,6.901473e-09,-2.7263794,-4.7119904,2025-01-07,2100
3785,-10890,34.00000000000105,-118.00000000000944,268.9148,298.28363,98646.69,1806216.0,293.89557,-1.8692162e-08,-2.6713867,-5.1364746,2025-01-07,2200
3785,-10890,34.00000000000105,-118.00000000000944,267.82626,297.065,98657.95,1410756.0,293.49048,1.4168336e-08,-2.6977386,-5.202835,2025-01-07,2300
3785,-10890,34.00000000000105,-118.00000000000944,264.99152,283.4969,100098.59,870904.0,284.716,-1.1795237e-08,-1.0781174,-1.4677429,2025-01-10,1700
3785,-10890,34.00000000000105,-118.00000000000944,262.1194,296.33878,100000.53,1913628.0,292.33353,8.7414514e-07,-0.5984726,-0.28144836,2025-01-10,1900
3785,-10890,34.00000000000105,-118.00000000000944,261.71216,300.61694,99884.266,2146696.0,293.87625,-5.9603735e-09,0.25874138,0.87545776,2025-01-10,2000
3785,-10890,34.00000000000105,-118.00000000000944,273.7608,292.0149,99177.67,1480700.0,289.01093,8.523463e-07,-0.8801575,0.4646454,2025-01-11,1800
3785,-10890,34.00000000000105,-118.00000000000944,262.4732,288.83945,99667.67,1500704.0,287.2057,4.351138e-07,-2.082611,-2.0402641,2025-01-13,1800
3785,-10890,34.00000000000105,-118.00000000000944,262.10706,293.36444,99671.78,1949216.0,289.55655,4.261733e-07,-3.229599,-2.1090622,2025-01-13,1900
3785,-10890,34.00000000000105,-118.00000000000944,261.2142,300.82706,99706.86,2204804.0,292.51544,-5.960487e-09,-0.15905762,-0.026443481,2025-01-14,2100
3785,-10890,34.00000000000105,-118.00000000000944,261.18085,301.359,99609.78,1978128.0,293.0492,-5.960487e-09,-0.11618042,0.09068298,2025-01-14,2200
3785,-10890,34.00000000000105,-118.00000000000944,263.7984,300.5697,99459.91,1550748.0,294.3852,8.5234643e-07,-0.17134094,1.4670887,2025-01-15,2300
3785,-10890,34.00000000000105,-118.00000000000944,265.31226,297.5172,99477.06,939524.0,293.3382,-5.960487e-09,0.46331787,1.3256874,2025-01-16,0000
3785,-10890,34.00000000000105,-118.00000000000944,278.425,278.7536,99589.03,165016.0,280.25302,1.7613173e-05,-0.9792328,-0.5174713,2025-01-17,1600
3785,-10890,34.00000000000105,-118.00000000000944,279.41452,283.5677,99649.33,507380.0,283.42426,2.589822e-05,-1.0691376,0.28285217,2025-01-17,1700
3785,-10890,34.00000000000105,-118.00000000000944,278.47784,286.54974,99689.266,773612.0,284.75897,5.3614378e-05,-0.6458435,1.5281372,2025-01-17,1800
3785,-10890,34.00000000000105,-118.00000000000944,278.65756,289.71082,99691.36,1135064.0,285.83987,2.1621578e-05,0.14962769,1.6741791,2025-01-17,1900
3785,-10890,34.00000000000105,-118.00000000000944,278.20453,294.9124,99464.305,1661844.0,288.1631,7.301569e-07,1.5980377,2.2631369,2025-01-17,2200
3785,-10890,34.00000000000105,-118.00000000000944,278.18982,294.01257,99424.66,1371148.0,288.01782,7.301569e-07,1.7543335,2.042389,2025-01-17,2300
3785,-10890,34.00000000000105,-118.00000000000944,278.97842,280.49097,99653.555,155970.0,282.30518,2.4437904e-06,-0.33592224,0.13029575,2025-01-18,1600
3785,-10890,34.00000000000105,-118.00000000000944,278.57867,285.83804,99720.56,705032.0,284.38965,3.1888485e-06,0.2710266,0.74726295,2025-01-18,1700
3785,-10890,34.00000000000105,-118.00000000000944,278.7042,289.9939,99736.8,1204892.0,285.85327,-1.4901161e-08,0.6477814,0.9648514,2025-01-18,1800
3785,-10890,34.00000000000105,-118.00000000000944,279.44952,294.19672,99526.72,927384.0,289.0844,8.6921864e-07,2.1426697,1.8902054,2025-01-19,0000
3785,-10890,34.00000000000105,-118.00000000000944,275.6703,277.71417,99650.66,209558.0,281.2162,1.5795231e-06,-0.19158936,-0.20728302,2025-01-19,1600
3785,-10890,34.00000000000105,-118.00000000000944,277.2669,284.4184,99650.37,795806.0,284.1371,1.0386108e-05,0.33639526,0.5268173,2025-01-19,1700
3785,-10890,34.00000000000105,-118.00000000000944,276.9021,290.69403,99645.484,1379420.0,286.24115,2.4586916e-06,0.9082794,0.90711975,2025-01-19,1800
3785,-10890,34.00000000000105,-118.00000000000944,277.5097,292.9154,99597.47,1480516.0,286.70203,8.493662e-07,0.98683167,0.8918915,2025-01-19,1900
3785,-10890,34.00000000000105,-118.00000000000944,277.73288,295.52673,99508.84,1880976.0,288.0791,7.301569e-07,1.4776459,1.1896172,2025-01-19,2000
3785,-10890,34.00000000000105,-118.00000000000944,278.6643,295.92285,99257.05,1543768.0,289.11914,8.6128784e-07,2.642456,1.6416779,2025-01-19,2300
3785,-10890,34.00000000000105,-118.00000000000944,280.04156,285.98785,99216.91,1384.5,285.12396,7.301569e-07,1.3574829,1.1020145,2025-01-20,0200
3785,-10890,34.00000000000105,-118.00000000000944,280.1876,283.886,99228.85,0.5,283.99744,1.590699e-06,0.969574,0.7388611,2025-01-20,0300
3785,-10890,34.00000000000105,-118.00000000000944,274.42215,290.48297,99425.99,1547272.0,287.74054,1.4901161e-08,-0.59983826,-0.47961426,2025-01-20,1800
3785,-10890,34.00000000000105,-118.00000000000944,257.68842,274.35126,100403.58,285158.0,277.10184,1.1368684e-13,-1.3119507,-2.2532816,2025-01-21,1600
3785,-10890,34.00000000000105,-118.00000000000944,256.24948,277.07324,99723.33,112.0,279.7407,2.9803005e-09,-1.3635864,-2.3911743,2025-01-22,1500
3785,-10890,34.00000000000105,-118.00000000000944,257.33142,278.64648,99733.27,216302.0,281.11755,-6.595087e-09,-1.1089172,-2.1358032,2025-01-22,1600
3785,-10890,34.00000000000105,-118.00000000000944,255.25044,297.38464,99762.234,1943334.0,295.1255,9.575388e-09,-0.8195801,-1.2721138,2025-01-22,1900
3785,-10890,34.00000000000105,-118.00000000000944,255.33682,303.84656,99572.66,1960062.0,298.56488,8.5532656e-07,-0.9766388,-1.0608997,2025-01-22,2100
3785,-10890,34.00000000000105,-118.00000000000944,255.03004,304.93265,99511.11,1973924.0,299.30658,2.9801868e-09,-1.1238403,-0.9911938,2025-01-22,2200
3785,-10890,34.00000000000105,-118.00000000000944,254.48003,303.7082,99504.555,1481820.0,299.14954,-1.1920747e-08,-1.1757812,-0.9363346,2025-01-22,2300
3785,-10890,34.00000000000105,-118.00000000000944,255.19661,301.1917,99511.66,1016704.0,298.34238,8.939878e-09,-0.85813904,-0.6169224,2025-01-23,0000
3785,-10890,34.00000000000105,-118.00000000000944,256.18036,278.75073,99969.58,290388.0,281.18817,1.4901161e-08,-1.3468475,-2.2274628,2025-01-23,1600
3785,-10890,34.00000000000105,-118.00000000000944,252.25034,303.29468,99852.01,2336884.0,297.50327,8.523465e-07,-1.3166809,-0.7256775,2025-01-23,2000
3785,-10890,34.00000000000105,-118.00000000000944,251.57767,305.35754,99753.664,2352140.0,298.28015,1.901526e-09,-1.4471893,-0.49744225,2025-01-23,2100
3785,-10890,34.00000000000105,-118.00000000000944,251.7334,305.61432,99737.016,2127460.0,298.4657,-1.38225005e-08,-1.569458,-0.56212044,2025-01-23,2200
3785,-10890,34.00000000000105,-118.00000000000944,251.74438,301.0674,99720.98,1061692.0,297.21896,4.3511386e-07,-1.7438354,-1.2069035,2025-01-24,0000
3785,-10890,34.00000000000105,-118.00000000000944,253.49112,292.47473,99264.92,1614626.0,290.64368,4.1499482e-07,-0.83000183,-0.63541603,2025-01-24,1800
3785,-10890,34.00000000000105,-118.00000000000944,254.20335,298.18622,99214.39,2087882.0,292.8002,1.4158616e-08,-0.30862427,0.4954586,2025-01-24,1900
3785,-10890,34.00000000000105,-118.00000000000944,253.94305,302.14886,99063.766,2344844.0,294.4536,4.261733e-07,0.394104,1.3341122,2025-01-24,2000
3785,-10890,34.00000000000105,-118.00000000000944,253.77406,303.53577,98885.34,2325300.0,295.35004,-4.921617e-09,1.1002502,1.6542835,2025-01-24,2100
3785,-10890,34.00000000000105,-118.00000000000944,253.57544,303.42273,98812.95,2138124.0,295.71747,1.5538717e-08,1.7835846,1.997839,2025-01-24,2200
3785,-10890,34.00000000000105,-118.00000000000944,253.93521,301.58514,98739.26,1692072.0,295.2511,-1.4901161e-08,2.0746307,2.2633839,2025-01-24,2300
3785,-10890,34.00000000000105,-118.00000000000944,276.2968,292.38623,98608.97,1812664.0,287.89886,8.6426735e-07,-1.6377563,3.782898,2025-01-25,1900
3785,-10890,34.00000000000105,-118.00000000000944,277.2058,294.40228,98541.875,1971764.0,288.59637,4.0382147e-06,-1.1353178,4.3145905,2025-01-25,2000
3785,-10890,34.00000000000105,-118.00000000000944,278.43927,293.6963,98434.73,1387316.0,288.05475,5.2154064e-07,-0.066874504,4.5773163,2025-01-25,2200
3785,-10890,34.00000000000105,-118.00000000000944,278.98315,292.33026,98424.61,1155768.0,287.28516,1.873076e-05,0.4995041,4.425949,2025-01-25,2300
3785,-10890,34.00000000000105,-118.00000000000944,279.59314,290.15198,98485.95,713784.0,286.20633,2.643466e-05,0.77913475,4.0258636,2025-01-26,0000
3785,-10890,34.00000000000105,-118.00000000000944,280.03854,287.3833,98521.75,220208.0,285.02936,7.214397e-05,0.7813606,3.176941,2025-01-26,0100
3785,-10890,34.00000000000105,-118.00000000000944,280.29803,285.273,98596.17,4473.5,284.2658,9.8291785e-05,0.58794975,2.3356018,2025-01-26,0200
3785,-10890,34.00000000000105,-118.00000000000944,280.57944,284.01093,98639.14,-0.5,283.6789,0.00018585101,0.21500015,2.0418243,2025-01-26,0300
3785,-10890,34.00000000000105,-118.00000000000944,280.77606,282.4107,98713.984,1.0,282.91272,0.00037877262,-0.123586655,2.0468445,2025-01-26,0500
3785,-10890,34.00000000000105,-118.00000000000944,280.55075,280.66217,99005.41,224.0,280.90515,0.00012870133,-1.2997131,0.08892822,2025-01-26,1500
3785,-10890,34.00000000000105,-118.00000000000944,280.97363,281.33282,99043.5,88730.0,281.41934,0.00013808906,-1.2080231,-0.029953003,2025-01-26,1600
3785,-10890,34.00000000000105,-118.00000000000944,280.74274,282.37396,99101.234,346940.0,282.20898,0.00015887618,-1.5136414,0.01876831,2025-01-26,1700
3785,-10890,34.00000000000105,-118.00000000000944,280.488,282.7429,99122.016,511704.0,282.90414,0.00027957838,-1.4268646,0.46033764,2025-01-26,1800
3785,-10890,34.00000000000105,-118.00000000000944,279.5564,284.50803,99157.42,964666.0,284.2253,0.00047642319,-2.256485,1.6604738,2025-01-26,1900
3785,-10890,34.00000000000105,-118.00000000000944,279.84427,286.1878,99088.16,1401610.0,285.0442,0.00034590065,-1.8608398,1.9338837,2025-01-26,2000
3785,-10890,34.00000000000105,-118.00000000000944,279.98175,287.42694,99016.27,1053456.0,285.09167,0.0003232509,-1.5216675,2.167221,2025-01-26,2100
3785,-10890,34.00000000000105,-118.00000000000944,279.62537,286.9673,98956.33,889432.0,284.8139,0.0009119655,-1.2629242,2.551178,2025-01-26,2200
3785,-10890,34.00000000000105,-118.00000000000944,279.3828,285.61853,98959.83,935676.0,284.05524,0.0013469756,0.09200668,2.36911,2025-01-26,2300
3785,-10890,34.00000000000105,-118.00000000000944,279.7584,284.1547,98983.125,478484.0,283.33386,0.00076046586,-0.08139038,1.7895355,2025-01-27,0000
3785,-10890,34.00000000000105,-118.00000000000944,279.83002,282.8286,98996.8,201211.25,282.71176,0.00046180375,-0.6700592,0.9253845,2025-01-27,0100
3785,-10890,34.00000000000105,-118.00000000000944,280.65747,281.69727,99017.7,5046.75,281.5871,0.0008505918,-1.3556976,-0.16744995,2025-01-27,0200
3785,-10890,34.00000000000105,-118.00000000000944,278.0624,277.90015,99157.27,338.0,278.3022,5.289912e-06,-0.5623913,-1.225708,2025-01-27,1500
3785,-10890,34.00000000000105,-118.00000000000944,279.33472,279.55423,99222.34,156296.0,279.81,5.6028366e-06,-0.35570526,-1.0032349,2025-01-27,1600
3785,-10890,34.00000000000105,-118.00000000000944,278.88675,283.05127,99271.87,613854.0,281.69614,0.00012061,-0.45499802,-0.8776245,2025-01-27,1700
3785,-10890,34.00000000000105,-118.00000000000944,277.7013,282.7334,99313.125,1232402.0,282.97833,0.0001782924,-0.8132725,-0.7744751,2025-01-27,1800
3785,-10890,34.00000000000105,-118.00000000000944,278.25677,288.34198,99356.8,1654986.0,284.4967,0.00012531877,-1.1238556,-0.19546509,2025-01-27,1900
3785,-10890,34.00000000000105,-118.00000000000944,277.3991,290.86243,99282.945,1977010.0,285.58438,0.0001628995,-0.8328352,-0.18611145,2025-01-27,2000
3785,-10890,34.00000000000105,-118.00000000000944,276.71924,291.22763,99215.03,1768640.0,286.11407,0.00012922287,-0.12364483,-0.2978058,2025-01-27,2100
3785,-10890,34.00000000000105,-118.00000000000944,275.92487,291.71906,99143.65,1523252.0,286.84003,7.599592e-06,0.30975342,-0.5016327,2025-01-27,2200
3785,-10890,34.00000000000105,-118.00000000000944,277.25806,287.2258,99142.41,385473.5,285.6856,3.64054e-06,1.347168,1.6493683,2025-01-28,0100
3785,-10890,34.00000000000105,-118.00000000000944,277.64307,283.8692,99192.09,9086.5,284.00107,-9.313226e-10,0.9215698,1.1800385,2025-01-28,0200
3785,-10890,34.00000000000105,-118.00000000000944,274.78607,273.9052,99214.75,736.0,275.5488,1.3145736e-06,-1.0730524,-1.3968811,2025-01-28,1500
3785,-10890,34.00000000000105,-118.00000000000944,276.297,276.60577,99199.445,258832.0,278.1575,1.3262033e-06,-0.6398039,-0.95758057,2025-01-28,1600
3785,-10890,34.00000000000105,-118.00000000000944,277.63147,283.76263,99207.22,903778.0,282.71106,2.6975613e-09,-0.325346,-0.26255798,2025-01-28,1700
3785,-10890,34.00000000000105,-118.00000000000944,277.3681,289.0493,99196.34,1591628.0,285.27704,7.1931936e-09,0.4746132,0.70544434,2025-01-28,1800
3785,-10890,34.00000000000105,-118.00000000000944,278.53616,292.54617,99196.56,2048048.0,286.4,-8.606548e-09,0.9718132,1.6199799,2025-01-28,1900
3785,-10890,34.00000000000105,-118.00000000000944,278.9489,293.56464,99108.875,2278332.0,286.94235,0.00018157992,1.4265633,1.8356323,2025-01-28,2000
3785,-10890,34.00000000000105,-118.00000000000944,279.15546,293.0655,99027.945,2209506.0,287.31427,2.7186761e-06,1.5102501,1.8096161,2025-01-28,2100
3785,-10890,34.00000000000105,-118.00000000000944,279.0159,292.97018,98982.44,1912276.0,287.53912,2.7120113e-06,1.8264217,1.8377838,2025-01-28,2200
3785,-10890,34.00000000000105,-118.00000000000944,278.88696,291.99393,98951.05,1525400.0,287.3379,0.000101357684,2.4768295,1.6423912,2025-01-28,2300
3785,-10890,34.00000000000105,-118.00000000000944,279.31006,289.6181,98969.11,957988.0,286.50357,6.1392784e-06,2.1656342,1.7778158,2025-01-29,0000
3785,-10890,34.00000000000105,-118.00000000000944,280.3274,280.20868,99122.39,-1.0,281.50436,7.227063e-07,-1.0460663,0.4575596,2025-01-29,0500
3785,-10890,34.00000000000105,-118.00000000000944,280.7989,280.12738,99307.625,450.0,282.44083,5.8576465e-05,-0.10714722,0.2849579,2025-01-29,1500
3785,-10890,34.00000000000105,-118.00000000000944,281.36627,281.59818,99347.75,136196.0,282.611,8.1792474e-05,0.08633423,0.49014282,2025-01-29,1600
3785,-10890,34.00000000000105,-118.00000000000944,281.4972,285.3501,99399.62,508132.0,284.2379,2.7404283e-05,0.41934204,1.1026154,2025-01-29,1700
3785,-10890,34.00000000000105,-118.00000000000944,280.82117,285.20398,99431.08,789882.0,284.49756,3.279344e-05,0.74528503,1.2007141,2025-01-29,1800
3785,-10890,34.00000000000105,-118.00000000000944,279.79102,290.12598,99441.664,1864910.0,286.86005,6.482005e-06,1.0999298,0.8976288,2025-01-29,1900
3785,-10890,34.00000000000105,-118.00000000000944,279.31793,293.12097,99363.19,1815464.0,287.82336,2.4437904e-06,1.4674377,1.0847015,2025-01-29,2000
3785,-10890,34.00000000000105,-118.00000000000944,279.30377,294.25885,99254.75,1981580.0,288.47925,1.5795231e-06,1.6781006,1.6431885,2025-01-29,2100
3785,-10890,34.00000000000105,-118.00000000000944,279.81308,279.03827,99663.805,788.0,281.21832,9.343028e-06,-0.7933502,-0.04800415,2025-01-30,1500
3785,-10890,34.00000000000105,-118.00000000000944,280.43997,280.95828,99685.08,196884.0,281.83105,3.1858683e-05,-0.46809387,0.24311829,2025-01-30,1600
3785,-10890,34.00000000000105,-118.00000000000944,280.00873,286.4645,99730.85,673080.0,283.28357,1.8551946e-05,-0.20877075,1.1513824,2025-01-30,1700
3785,-10890,34.00000000000105,-118.00000000000944,280.18274,287.35217,99767.914,1064862.0,284.0697,2.7567148e-06,0.14195251,1.3628235,2025-01-30,1800
3785,-10890,34.00000000000105,-118.00000000000944,279.7859,289.1952,99800.24,1248478.0,285.537,8.299932e-06,0.9499512,1.3589172,2025-01-30,1900
3785,-10890,34.00000000000105,-118.00000000000944,279.83505,290.70178,99756.14,1367834.0,286.0091,1.1026859e-06,1.0028715,1.3418121,2025-01-30,2000
3785,-10890,34.00000000000105,-118.00000000000944,279.93854,291.91132,99699.33,1586808.0,286.57092,1.3411045e-07,0.98802376,1.3973083,2025-01-30,2100
3785,-10890,34.00000000000105,-118.00000000000944,279.47467,294.74432,99773.25,2054054.0,288.67816,8.523463e-07,0.94425964,1.2357788,2025-01-31,2000
3785,-10890,34.00000000000105,-118.00000000000944,281.76852,286.90482,99503.59,937876.0,286.33368,8.58307e-07,-0.006881714,0.5091553,2025-02-01,1700
3785,-10890,34.00000000000105,-118.00000000000944,281.5316,296.24646,99472.125,2047626.0,291.08514,2.4735928e-06,1.1601105,1.6482239,2025-02-01,1900
3785,-10890,34.00000000000105,-118.00000000000944,281.17188,294.8634,99216.125,1054024.0,291.38907,8.5612646e-07,1.858017,1.8222504,2025-02-02,0000
3785,-10890,34.00000000000105,-118.00000000000944,281.9256,279.3968,99279.64,2258.0,282.92075,9.649699e-06,-0.24365234,-0.5457306,2025-02-02,1500
3785,-10890,34.00000000000105,-118.00000000000944,282.50214,281.74182,99318.28,273584.0,284.57904,2.5646103e-05,-0.026626587,-0.38575745,2025-02-02,1600
3785,-10890,34.00000000000105,-118.00000000000944,284.03967,288.54736,99328.69,883022.0,287.80963,3.1988238e-06,0.14135742,0.31777954,2025-02-02,1700
3785,-10890,34.00000000000105,-118.00000000000944,283.9015,293.505,99329.07,1383992.0,289.8194,4.0233135e-06,0.28857422,0.83070374,2025-02-02,1800
3785,-10890,34.00000000000105,-118.00000000000944,283.79105,297.71948,99304.72,2045618.0,292.27087,7.450617e-07,0.23956299,1.039444,2025-02-02,1900
3785,-10890,34.00000000000105,-118.00000000000944,284.4261,300.7381,99023.95,2101312.0,294.7703,8.5884676e-07,1.8400421,1.8577118,2025-02-02,2200
3785,-10890,34.00000000000105,-118.00000000000944,284.66278,299.30096,98999.17,1742628.0,294.09467,-2.2730092e-08,2.0142517,1.9334259,2025-02-02,2300
3785,-10890,34.00000000000105,-118.00000000000944,284.88074,296.56555,99014.09,1094600.0,292.56696,2.2184395e-08,2.0130615,1.713913,2025-02-03,0000
3785,-10890,34.00000000000105,-118.00000000000944,279.61072,277.82996,98876.33,3176.0,282.66577,2.321601e-05,-0.57069397,-0.800354,2025-02-03,1500
3785,-10890,34.00000000000105,-118.00000000000944,280.3104,280.74756,98891.06,326108.0,284.73608,8.6426735e-07,-0.30126953,-0.5430298,2025-02-03,1600
3785,-10890,34.00000000000105,-118.00000000000944,282.2613,288.5141,98905.14,991938.0,288.96396,1.5825062e-06,0.0060272217,0.30685425,2025-02-03,1700
3785,-10890,34.00000000000105,-118.00000000000944,282.08835,294.8553,98899.86,1590738.0,291.53156,3.1739473e-06,0.1703949,1.024231,2025-02-03,1800
3785,-10890,34.00000000000105,-118.00000000000944,282.02087,297.49725,98899.91,1723558.0,293.02988,1.5154481e-05,0.97143555,1.2217255,2025-02-03,1900
3785,-10890,34.00000000000105,-118.00000000000944,282.24533,299.0579,98824.79,2017104.0,294.0236,8.6426735e-07,1.1782684,1.112854,2025-02-03,2000
3785,-10890,34.00000000000105,-118.00000000000944,282.06586,297.3698,98587.125,1118428.0,294.01166,8.553252e-07,1.7903137,1.3188019,2025-02-04,0000
3785,-10890,34.00000000000105,-118.00000000000944,280.9575,280.09674,98839.32,3064.0,283.44897,9.787083e-05,0.16087341,-0.031463623,2025-02-04,1500
3785,-10890,34.00000000000105,-118.00000000000944,281.04752,282.38422,98878.31,258560.0,284.1682,1.4424324e-05,-0.15130615,0.30413818,2025-02-04,1600
3785,-10890,34.00000000000105,-118.00000000000944,280.88293,287.80524,98918.35,733326.0,285.62585,6.3478947e-06,-0.23271179,0.85365295,2025-02-04,1700
3785,-10890,34.00000000000105,-118.00000000000944,281.12927,291.23523,98965.21,1499596.0,287.22043,5.0216913e-06,-0.032089233,1.6018829,2025-02-04,1800
3785,-10890,34.00000000000105,-118.00000000000944,281.94226,294.19116,98978.72,1925754.0,288.45544,9.047985e-05,0.45628357,2.1214752,2025-02-04,1900
3785,-10890,34.00000000000105,-118.00000000000944,282.15674,294.6403,98950.484,1893950.0,288.86945,3.297627e-05,0.6205902,2.419571,2025-02-04,2000
3785,-10890,34.00000000000105,-118.00000000000944,282.2384,296.28894,98869.83,2246380.0,289.56793,1.527369e-05,0.47447205,2.6916046,2025-02-04,2100
3785,-10890,34.00000000000105,-118.00000000000944,282.1243,296.4182,98844.66,2017596.0,289.73145,3.1739473e-06,0.40267944,2.785202,2025-02-04,2200
3785,-10890,34.00000000000105,-118.00000000000944,282.05585,293.2514,98899.56,1111796.0,288.512,-1.4901161e-08,1.0225983,2.766693,2025-02-05,0000
3785,-10890,34.00000000000105,-118.00000000000944,282.32874,289.924,98946.07,313835.0,287.1026,5.5357814e-06,0.871521,2.38443,2025-02-05,0100
3785,-10890,34.00000000000105,-118.00000000000944,282.6751,287.40198,99008.91,15206.0,286.075,1.1559576e-05,0.7348938,1.9514618,2025-02-05,0200
3785,-10890,34.00000000000105,-118.00000000000944,282.81458,286.17816,99086.5,1.0,285.51868,1.7210841e-06,0.14717102,1.6405182,2025-02-05,0300
3785,-10890,34.00000000000105,-118.00000000000944,283.0127,283.9666,99184.914,848.0,284.35236,0.00041806698,-1.9247131,0.11023712,2025-02-05,1500
3785,-10890,34.00000000000105,-118.00000000000944,283.14426,284.13977,99238.14,50054.0,284.5714,0.00039097667,-1.9281616,-0.02741623,2025-02-05,1600
3785,-10890,34.00000000000105,-118.00000000000944,283.49106,284.58618,99285.8,110996.0,284.98267,0.0003580153,-1.8221521,-0.040222168,2025-02-05,1700
3785,-10890,34.00000000000105,-118.00000000000944,283.95435,285.2745,99299.12,200134.0,285.58252,0.0002681017,-1.7055664,0.023345947,2025-02-05,1800
3785,-10890,34.00000000000105,-118.00000000000944,282.941,286.3284,99313.49,444036.0,286.48978,0.00016218424,-1.771347,0.41804504,2025-02-05,1900
3785,-10890,34.00000000000105,-118.00000000000944,283.15097,286.3866,99271.055,301760.0,286.95996,0.0001408935,-1.6879578,0.5106964,2025-02-05,2000
3785,-10890,34.00000000000105,-118.00000000000944,283.4627,287.50604,99184.484,345894.0,287.33627,0.00013718009,-1.3851223,0.45066833,2025-02-05,2100
3785,-10890,34.00000000000105,-118.00000000000944,283.7887,287.81326,99137.19,354836.0,287.7225,9.801984e-05,-1.0950165,0.41384888,2025-02-05,2200
3785,-10890,34.00000000000105,-118.00000000000944,284.0182,289.14728,99055.375,390396.0,288.1297,2.7626753e-05,-1.0840149,0.48399353,2025-02-05,2300
3785,-10890,34.00000000000105,-118.00000000000944,284.17007,288.6515,99034.88,243384.0,288.24158,6.914139e-06,-0.8067169,0.4951477,2025-02-06,0000
3785,-10890,34.00000000000105,-118.00000000000944,284.53027,288.38513,98985.06,126847.5,288.1247,3.8361177e-06,-0.10063839,0.49468994,2025-02-06,0100
3785,-10890,34.00000000000105,-118.00000000000944,284.7969,287.68314,98995.36,9841.5,287.68048,3.146939e-06,0.5259552,0.3977661,2025-02-06,0200
3785,-10890,34.00000000000105,-118.00000000000944,284.75964,285.92474,99047.56,1.0,286.8688,3.2607466e-05,-0.043901443,0.2271576,2025-02-06,0500
3785,-10890,34.00000000000105,-118.00000000000944,285.6584,285.81982,99053.67,1316.0,285.88245,0.00032130186,0.8334656,1.6667633,2025-02-06,1500
3785,-10890,34.00000000000105,-118.00000000000944,285.49243,285.84216,99134.53,101936.0,285.97192,0.0002807586,1.049881,1.7932434,2025-02-06,1600
3785,-10890,34.00000000000105,-118.00000000000944,284.7693,286.29163,99193.42,377844.0,286.35107,0.00019920175,1.4963837,1.9328613,2025-02-06,1700
3785,-10890,34.00000000000105,-118.00000000000944,284.29407,287.22678,99221.484,896940.0,287.18506,0.00020978157,1.5132294,2.172165,2025-02-06,1800
3785,-10890,34.00000000000105,-118.00000000000944,285.7745,288.68665,99190.34,617666.0,287.39526,0.0003729493,0.28759766,1.9671478,2025-02-06,1900
3785,-10890,34.00000000000105,-118.00000000000944,285.69235,290.1722,99132.64,1338464.0,288.50195,0.00031256955,-0.0037231445,2.4688263,2025-02-06,2000
3785,-10890,34.00000000000105,-118.00000000000944,285.24292,291.16968,99069.91,1210140.0,288.94525,0.00018334389,0.40696716,2.874939,2025-02-06,2100
3785,-10890,34.00000000000105,-118.00000000000944,285.16565,291.39557,99058.484,993628.0,288.7129,0.0002449304,0.9884949,3.0736542,2025-02-06,2200
